"docketId","docketType","lastModifiedDate","agencyId","title","objectId"
"EPA-R08-OAR-2024-0001","Rulemaking","2024-12-17T12:32:23Z","EPA","UB 2nd Extension and DAAD","0b00006486369135"
"EPA-HQ-OAR-2015-0341","Nonrulemaking","2024-12-17T13:25:07Z","EPA","Update of the EPA Air Pollution Control Cost Manual","0b00006481adda7e"
"EPA-R08-OAR-2024-0612","Nonrulemaking","2024-12-17T16:02:14Z","EPA","Wexpro Company - Island Compressor Station, Part 71 Permit, 2nd Renewal","0b00006486879ced"
"EPA-HQ-OPP-2024-0427","Nonrulemaking","2024-12-17T16:54:31Z","EPA","Pesticide Products with a New Active Ingredient (FIFRA) and Exemption from the Requirement of a Tolerance (FFDCA) - Streptomyces griseofuscus strain M1A1","0b000064866b4819"
"EPA-HQ-OPP-2024-0428","Nonrulemaking","2024-12-17T16:54:34Z","EPA","New Active Ingredient for Culex quinquefasciatus Mosquitoes","0b000064866b481d"
"EPA-HQ-OPP-2024-0429","Rulemaking","2024-12-17T16:54:36Z","EPA","Pesticide Product with a New Active Ingredient Bacillus velezensis strain CL3","0b000064866b4872"
"EPA-HQ-OPP-2022-0231","Rulemaking","2024-12-17T16:57:53Z","EPA","Tolerance Exemption for MON 95275 Corn","0b00006484f8177e"
"EPA-R10-OAR-2024-0371","Rulemaking","2024-12-17T17:45:24Z","EPA","Designation of Areas for Air Quality Planning Purposes; Redesignation Request and Associated Maintenance Plan for Whatcom County, WA 2010 SO2 Nonattainment Area","0b0000648660b1f6"
"EPA-HQ-OPPT-2022-0902","Rulemaking","2024-12-18T08:38:31Z","EPA","Updates to New Chemicals Regulations under the Toxic Substances Control Act","0b0000648549f21d"
"EPA-HQ-OPPT-2024-0057","Nonrulemaking","2024-12-18T08:43:16Z","EPA","Certain New Chemicals: Receipt and Status Information for 2024","0b000064863c2fba"
"EPA-HQ-OAR-2020-0505","Rulemaking","2024-12-18T08:44:53Z","EPA","National Emission Standards for Hazardous Air Pollutants (NESHAP): Carbon Black Production Residual Risk and Technology Review","0b000064848784d4"
"EPA-HQ-OPPT-2018-0497","Nonrulemaking","2024-12-18T08:53:29Z","EPA","Acetaldehyde; TSCA Review","0b0000648342668b"
"EPA-HQ-OPPT-2018-0474","Nonrulemaking","2024-12-18T08:55:36Z","EPA","Benzenamine; TSCA Review","0b0000648341bdf5"
"EPA-HQ-OPPT-2018-0464","Nonrulemaking","2024-12-18T08:56:39Z","EPA","4,4'-Methylene bis(2- chloroaniline); TSCA Review","0b0000648341b378"
"EPA-HQ-OAR-2023-0121","Nonrulemaking","2024-12-18T08:56:51Z","EPA","NSPS for Small Industrial-Commercial-Institutional (ICI) Steam Generating Units (40 CFR part 60, subpart Dc) (Renewal)","0b000064856dd74b"
"EPA-HQ-OPPT-2018-0449","Nonrulemaking","2024-12-18T08:57:45Z","EPA","Acrylonitrile; TSCA Review","0b00006483416496"
"EPA-HQ-OPPT-2023-0606","Nonrulemaking","2024-12-18T09:02:40Z","EPA","Pre-prioritization of Existing Chemical Substances Under the Toxic Substances Control Act (TSCA)","0b000064862c02c9"
"EPA-HQ-OPPT-2018-0496","Nonrulemaking","2024-12-18T09:03:42Z","EPA","4-tert-Octylphenol (4-(1,1,3,3-Tetramethylbutyl)- phenol); TSCA Review","0b000064834250fb"
"EPA-HQ-OPPT-2018-0487","Nonrulemaking","2024-12-18T09:04:45Z","EPA","Ethylbenzene; TSCA Review","0b0000648341c4b1"
"EPA-HQ-OPPT-2018-0475","Nonrulemaking","2024-12-18T09:06:00Z","EPA","Benzene; TSCA Review","0b0000648341c174"
"EPA-HQ-OPPT-2018-0461","Nonrulemaking","2024-12-18T09:07:02Z","EPA","Styrene; TSCA Review","0b0000648341a861"
"EPA-HQ-OPPT-2018-0454","Nonrulemaking","2024-12-18T09:08:09Z","EPA","Naphthalene; TSCA Review","0b0000648341a963"
"EPA-HQ-OPPT-2023-0601","Nonrulemaking","2024-12-18T09:08:38Z","EPA","Prioritization of Existing Chemical Substances Under the Toxic Substances Control Act (TSCA)","0b000064862bdbe7"
"EPA-HQ-OPPT-2020-0720","Rulemaking","2024-12-18T09:13:24Z","EPA","Perchloroethylene (PCE); Rulemaking under TSCA Section 6(a)","0b0000648499f545"
"EPA-HQ-OAR-2011-0371","Nonrulemaking","2024-12-18T09:16:01Z","EPA","Reporting and Recordkeeping Requirements for National Volatile Organic Compound Emission Standards for Architectural Coatings","0b00006480c1dfb9"
"EPA-R09-OAR-2024-0005","Rulemaking","2024-12-18T10:33:01Z","EPA","Partial Approval and Disapproval of Air Quality Implementation Plans; Arizona; Regional Haze State Implementation Plan for the Second Implementation Period and Prong 4 (Visibility) for the 2015 Ozone and 2012 Particulate Matter Standards","0b0000648636a822"
"EPA-R05-OW-2024-0467","Nonrulemaking","2024-12-18T12:02:24Z","EPA","Consumers Energy Renewal Of Two Injection Well Permits - Zeeland Michigan","0b00006486782fc6"
"EPA-HQ-OAR-2023-0063","Nonrulemaking","2024-12-18T14:41:21Z","EPA","Guidance on the Preparation of State Implementation Plan Provisions that Address the Nonattainment Area Contingency Measure Requirements for Ozone and Particulate Matter","0b000064856200dd"
"EPA-R02-OAR-2024-0083","Rulemaking","2024-12-18T15:47:52Z","EPA","Finding of Failure to Attain the Primary 2010 1-Hour Sulfur Dioxide Standard for the San Juan and Guayama-Salinas Nonattainment Areas; Approval and Conditional Approval of Air Quality State Implementation Plans; Puerto Rico; Attainment Plan for the 2010 1-Hour Sulfur Dioxide Standard for the San Juan and Guayama-Salinas Nonattainment Areas","0b00006486406c50"
"EPA-R06-OAR-2024-0232","Rulemaking","2024-12-18T16:48:22Z","EPA","OK045 Oklahoma Revisions to 40 CFR Part 62 Section 111(d) State Plan for Municipal Solid Waste (MSW) Landfills","0b00006486567e46"
"EPA-HQ-OPP-2024-0092","Nonrulemaking","2024-12-18T17:01:49Z","EPA","Voluntary Cancellations of Certain Pesticide Registrations and Cancellation Order","0b0000648641ea01"
"EPA-HQ-OAR-2015-0072","Rulemaking","2024-12-19T09:23:01Z","EPA","Review of the National Ambient Air Quality Standards for Particulate Matter","0b000064819e2357"
"EPA-HQ-OAR-2023-0113","Nonrulemaking","2024-12-19T09:42:27Z","EPA","NSPS for Portland Cement Plants (40 CFR part 60, subpart F) (Renewal)","0b000064856dde23"
"EPA-HQ-OA-2024-0043","Nonrulemaking","2024-12-19T11:48:09Z","EPA","National Environmental Youth Advisory Council (NEYAC) for Year 2024","0b000064863b997b"
"EPA-R10-OAR-2024-0373","Rulemaking","2024-12-19T11:50:39Z","EPA","Air Plan Approval; WA; Excess Emissions, Startup, Shutdown, and Malfunction Revisions, Southwest Clean Air Agency","0b0000648660b6e6"
"EPA-R09-OAR-2024-0510","Rulemaking","2024-12-19T12:02:24Z","EPA","Finding of Failure to Attain by the Attainment for the 2010 1-Hour Primary Sulfur Dioxide National Ambient Air Quality Standard; Guam; Piti-Cabras Nonattainment Area","0b000064867dfe4a"
"EPA-HQ-OW-2023-0541","Rulemaking","2024-12-19T13:35:53Z","EPA","Expedited Approval of Alternative Test Procedures for the Analysis of Contaminants Under the Safe Drinking Water Act; Analysis and Sampling Procedures","0b000064861878a2"
"EPA-HQ-OW-2022-0407","Rulemaking","2024-12-19T13:37:04Z","EPA","Expedited Approval of Alternative Test Procedures for the Analysis of Contaminants Under the Safe Drinking Water Act; Analysis and Sampling Procedures","0b00006485029fa5"
"EPA-HQ-OW-2021-0079","Rulemaking","2024-12-19T13:38:00Z","EPA","Expedited Approval of Alternative Test Procedures for the Analysis of Contaminants Under the Safe Drinking Water Act; Analysis and Sampling Procedures","0b00006484a16c17"
"EPA-HQ-OW-2018-0558","Rulemaking","2024-12-19T13:38:53Z","EPA","Expedited Approval of Alternative Test Procedures for the Analysis of Contaminants Under the Safe Drinking Water Act; Analysis and Sampling Procedures","0b000064835005e6"
"EPA-HQ-ORD-2015-0765","Nonrulemaking","2024-12-19T15:28:17Z","EPA","Board of Scientific Counselors (BOSC) Executive Committee Meetings","0b00006481d41a9d"
"EPA-HQ-OLEM-2016-0465","Nonrulemaking","2024-12-19T15:37:50Z","EPA","Information Requirements for Boilers and Industrial Furnaces","0b000064821522bf"
"EPA-HQ-OLEM-2018-0690","Nonrulemaking","2024-12-19T15:37:54Z","EPA","General Hazardous Waste Facility Standards","0b000064837917e2"
"EPA-R09-OAR-2024-0553","Rulemaking","2024-12-19T19:03:49Z","EPA","Finding of Failure to Attain and Reclassification of Las Vegas Area as Serious for the 2015 Ozone National Ambient Air Quality Standards","0b00006486816619"
"EPA-HQ-OPP-2021-0789","Rulemaking","2024-12-20T09:41:07Z","EPA","Import tolerance - Glufosinate","0b00006484e03f9a"
"EPA-HQ-OPP-2024-0058","Nonrulemaking","2024-12-20T09:41:10Z","EPA","Pesticide Product Registration; Receipt of Applications for New Active Ingredients","0b000064863c64e4"
"EPA-HQ-OPP-2024-0093","Nonrulemaking","2024-12-20T09:41:11Z","EPA","Voluntary Cancellations of Certain Pesticide Registrations and Amendments of Certain Pesticide Registrations to Terminate Certain Uses and Cancellation Order","0b0000648641ea62"
"EPA-HQ-OPP-2024-0426","Rulemaking","2024-12-20T09:41:15Z","EPA","Notice of Filing for Pesticide Applications Containing Ethyl Formate","0b000064866b4815"
"EPA-R04-OAR-2023-0501","Nonrulemaking","2024-12-20T09:56:18Z","EPA","Air Plan Approval; Georgia; Update to Materials Incorporated by Reference","0b000064860357fd"
"EPA-HQ-OAR-2024-0350","Nonrulemaking","2024-12-20T12:00:10Z","EPA","Use of Advanced and Emerging Technologies for Quantification of Annual Facility Methane Emissions Under the Greenhouse Gas Reporting Program","0b000064865f6718"
"EPA-HQ-OAR-2022-0985","Rulemaking","2024-12-20T12:08:02Z","EPA","Greenhouse Gas Emissions Standards for Heavy-Duty Engines and Vehicles-Phase 3","0b0000648554c747"
"EPA-HQ-OPP-2024-0463","Nonrulemaking","2024-12-20T12:48:35Z","EPA","Metamitron; Receipt of Application for Emergency Exemption, Solicitation of Public Comment","0b00006486760f4b"
"EPA-HQ-OPP-2010-0889","Rulemaking","2024-12-20T12:49:48Z","EPA","Sulfoxaflor; New Active Ingredient","0b00006480b74a3c"
"EPA-HQ-OPP-2024-0178","Nonrulemaking","2024-12-20T13:09:26Z","EPA","Listeria monocytogenes Specific Bacteriophages Registration Review Case Number 5091","0b000064864bcb0e"
"EPA-R06-OAR-2021-0029","Rulemaking","2024-12-20T16:54:03Z","EPA","TX249 Texas Agreed Orders Regarding Planned Maintenance, Startup And Shutdown Emissions For Certain Electric Generating Units, submitted to EPA August 20, 2020 (TX-453, SIP)","0b000064849f1d3e"
"EPA-HQ-OPPT-2024-0085","Rulemaking","2024-12-23T08:49:31Z","EPA","Lead Wheel Weights","0b00006486407e43"
"EPA-R05-OAR-2021-0544","Rulemaking","2024-12-23T10:35:36Z","EPA","Ohio EPA Regional Haze SIP for the Second Implementation Period","0b00006484c207c0"
"EPA-R06-OAR-2020-0086","Rulemaking","2024-12-23T12:03:17Z","EPA","OK035 Oklahoma Request for Delegation of National Emission Standards for Hazardous Air Pollutants","0b00006484336d09"
"EPA-HQ-OAR-2024-0446","Nonrulemaking","2024-12-23T14:27:41Z","EPA","Notice of Pending Approval for Other Use of Phosphogypsum","0b000064866f9e5c"
"EPA-HQ-OEJECR-2023-0531","Nonrulemaking","2024-12-26T09:06:14Z","EPA","Environmental Justice Thriving Communities Grantmaking (TCGM) Program: Post-Award Reporting and Public Outreach Information Collections","0b0000648612c1b7"
"EPA-HQ-OPPT-2003-0004","Nonrulemaking","2024-12-26T09:33:00Z","EPA","Access to TSCA Confidential Business Information (CBI)","0b000064800b0f05"
"EPA-R09-OAR-2024-0563","Rulemaking","2024-12-26T11:36:52Z","EPA","Air Plan Approval; California; Mojave Desert Air Quality Management District; Oxides of Nitrogen","0b0000648682b431"
"EPA-HQ-OPP-2024-0521","Nonrulemaking","2024-12-26T12:53:32Z","EPA","Pesticides; Spanish Translation Guide for Pesticide Labeling; Notice of Availability","0b000064867eaf3e"
"EPA-HQ-OPP-2024-0219","Nonrulemaking","2024-12-26T13:23:03Z","EPA","Jasmonates and Jasmolates, Case 6319, 6322, 6336, 6355; EPA Registration Review Docket","0b0000648654efe4"
"EPA-HQ-OPP-2024-0413","Rulemaking","2024-12-26T13:23:04Z","EPA","Extension of Tolerances for Emergency Exemptions (Multiple Chemicals)","0b0000648665a3cb"
"EPA-R03-OAR-2024-0512","Rulemaking","2024-12-26T13:34:30Z","EPA","Approval and Promulgation of Air Quality Implementation Plans; Maryland; NOx Ozone Season Emissions Caps for Non-Trading Large NOx Units; Amendments","0b000064867e12e1"
"EPA-R05-OAR-2020-0385","Rulemaking","2024-12-26T15:19:24Z","EPA","Michigan SO2 Clean Data Determination request for St. Clair County","0b0000648479d4f8"
"EPA-HQ-OPPT-2020-0078","Nonrulemaking","2024-12-26T21:30:50Z","EPA","Toxic Chemical Release Reporting","0b0000648432d7ff"
"EPA-HQ-OPPT-2021-0847","Rulemaking","2024-12-26T21:30:51Z","EPA","Significant New Use Rules on Certain Chemical Substances (22-1.5e)","0b00006484e62c2c"
"EPA-HQ-OPP-2024-0590","Nonrulemaking","2024-12-27T10:05:05Z","EPA","DQB Males (Wolbachia pipientis, DQB strain); Receipt of Application for Second Renewal of Emergency Exemption, Solicitation of Public Comment","0b00006486849195"
"EPA-HQ-OAR-2003-0195","Rulemaking","2024-12-27T10:40:20Z","EPA","Amendments to the Phase 2 Requirements for Spark-Ignition Non-road Engines at or below 19 Kilowatts Legacy Docket ID #: A-96-55","0b000064800bf490"
"EPA-HQ-OAR-2014-0128","Rulemaking","2024-12-27T10:42:17Z","EPA","Review of the Secondary National Ambient Air Quality Standards for Oxides of Nitrogen  (NOX), Oxides of Sulfur (SOX), and Particulate Matter","0b0000648152c394"
"EPA-HQ-OAR-2023-0282","Rulemaking","2024-12-27T11:06:20Z","EPA","Review of National Emission Standards for Hazardous Air Pollutants: Polyether Polyols Production","0b000064859f5c1b"
"EPA-R08-OAR-2024-0207","Rulemaking","2024-12-27T11:57:54Z","EPA","Colorado Common Provisions Updates","0b000064864ef8dd"
"EPA-R01-OAR-2024-0367","Rulemaking","2024-12-27T12:00:33Z","EPA","Outer Continental Shelf Air Regulations; Amendment to State Requirements Incorporated into Part 55; Massachusetts","0b00006486605b4e"
"EPA-R05-OAR-2023-0633","Rulemaking","2024-12-27T12:19:11Z","EPA","Indiana 2022 Annual CFR Update","0b0000648633a059"
"EPA-R10-OAR-2023-0224","Rulemaking","2024-12-27T13:41:38Z","EPA","Approval and Promulgation of State Plans for Designated Facilities and Pollutants;  Spokane Regional Clean Air Agency; Control of Emissions from Existing Large Municipal Waste Combustors","0b000064858dc55a"
"EPA-R10-OAR-2024-0372","Rulemaking","2024-12-27T13:58:17Z","EPA","Air Plan Approval; WA; Excess Emissions, Startup, Shutdown, and Malfunction Revisions, Energy Facility Site Evaluation Council","0b0000648660b548"
"EPA-HQ-OW-2023-0268","Nonrulemaking","2024-12-30T07:04:30Z","EPA","Final National Pollutant Discharge Elimination System (NPDES) Pesticide General Permit for Point Source Discharges From the Application of Pesticides; Reissuance","0b000064859b9763"
"EPA-R04-OAR-2023-0339","Rulemaking","2024-12-30T07:19:15Z","EPA","Air Plan Approval; Kentucky; Louisville Misc. Rule Revisions","0b00006485bf464a"
"EPA-R05-OAR-2024-0529","Rulemaking","2024-12-30T09:07:28Z","EPA","Ohio 3745-23 Nitrogen Oxide Standards revisions","0b000064867fbd59"
"EPA-R05-OAR-2024-0282","Rulemaking","2024-12-30T09:09:36Z","EPA","Ohio Title V Operating Permit Program","0b000064865ace19"
"EPA-HQ-OLEM-2022-0174","Rulemaking","2024-12-30T11:01:44Z","EPA","Accidental Release Prevention Requirements: Risk Management Program Under the Clean Air Act; Safer Communities by Chemical Accident Prevention","0b00006484f509af"
"EPA-R09-OAR-2024-0228","Rulemaking","2024-12-30T12:14:32Z","EPA","Federal Implementation Plan for Nonattainment New Source Review Program; Mojave Desert Air Quality Management District, California","0b00006486566e4a"
"EPA-R06-OAR-2019-0212","Rulemaking","2024-12-30T12:21:50Z","EPA","LA063 Louisiana State Implementation Plan (SIP) Update in Response to EPA's Startup-Shutdown-Malfunction (SSM) SIP Call, submitted to EPA June 9, 2017 (LA-144)","0b00006483bb5a67"
"EPA-R09-OAR-2022-0338","Rulemaking","2024-12-30T12:27:08Z","EPA","Air Plan Revisions; California; Mojave Desert Air Quality Management District; Stationary Source Permits","0b00006484fdf5e8"
"EPA-R09-OAR-2024-0628","Nonrulemaking","2024-12-30T13:12:01Z","EPA","Request for Coverage under a General Air Quality Permit - Tejon Gas Station","0b00006486895a0e"
"EPA-HQ-OPPT-2024-0501","Nonrulemaking","2024-12-31T08:39:39Z","EPA","Preliminary Lists Identifying Manufacturers Subject to Fee Obligations for EPA-Initiated Risk Evaluations under Section 6 of the Toxic Substances Control Act","0b000064867d44a3"
"EPA-R09-OW-2023-0623","Nonrulemaking","2024-12-31T11:49:30Z","EPA","Intent to Issue Four (4) Class VI Geologic Carbon Sequestration Underground Injection Control (UIC) Permits for Carbon TerraVault JV Storage Company Sub 1, LLC","0b000064862fa8fc"
"EPA-R09-OAR-2024-0633","Nonrulemaking","2024-12-31T14:50:49Z","EPA","Tribal Minor NSR Permit Application for Ratherford Unit Water Injection Plant Mud Plant","0b0000648689760a"
"EPA-R09-OAR-2024-0632","Nonrulemaking","2024-12-31T14:51:02Z","EPA","Tribal Minor NSR Permit Application for McElmo Creek Unit Area 4 Tank Battery","0b00006486897606"
"EPA-HQ-OPP-2020-0250","Rulemaking","2024-12-31T15:37:53Z","EPA","New Enriched Isomer Glufosinate-P for Use  on Conventional and Glufosinate-Resistant Corn, Cotton, Canola and Soybean.","0b00006484504b56"
"EPA-HQ-OPP-2020-0533","Rulemaking","2024-12-31T15:37:54Z","EPA","New Enriched Isomer Glufosinate-P for Use  on Conventional and Glufosinate-Resistant Corn, Cotton, Canola and Soybean.","0b00006484910f6c"
"EPA-HQ-OPP-2024-0106","Nonrulemaking","2024-12-31T15:37:55Z","EPA","Cyantraniliprole Registration Review","0b00006486432f4f"
"EPA-HQ-OPP-2024-0132","Nonrulemaking","2024-12-31T15:37:56Z","EPA","Natamycin, Case 6316; EPA Registration Review Docket","0b00006486474382"
"EPA-HQ-OPP-2024-0396","Nonrulemaking","2024-12-31T15:37:57Z","EPA","Capsaicin and Related Capsaicinoids Case 4018; EPA Registration Review Docket","0b00006486644d26"
"EPA-HQ-OMS-2024-0127","Nonrulemaking","2024-12-31T16:52:16Z","EPA","Proposed Information Collection Request; Background Checks for Contractor Employees (Renewal)","0b0000648646c6fa"
"EPA-R03-OAR-2023-0444","Rulemaking","2025-01-01T22:15:46Z","EPA","DE_Revision of 7 DE Admin Code 1103 Ambient Air","0b00006485ee2a56"
"EPA-R03-OAR-2023-0206","Rulemaking","2025-01-01T22:30:03Z","EPA","Removal of Provisions Exempting Emissions During Startup and Shutdown","0b000064858428cd"
"EPA-HQ-OAR-2023-0492","Nonrulemaking","2025-01-02T12:16:24Z","EPA","Transportation and Climate Division (TCD) Grant Program Reporting Templates: Supplemental Project Application Template and Project Reporting Templates for Diesel Emission Reduction Act (DERA), Clean School Bus (CSB), Clean Heavy Duty (CHD), and Clean Port","0b00006486006a99"
"EPA-HQ-OPP-2024-0139","Nonrulemaking","2025-01-02T13:35:03Z","EPA","Notice of Arrival of Pesticides and Devices under section 17(c) of FIFRA","0b0000648647dd69"
"EPA-HQ-OPP-2024-0054","Nonrulemaking","2025-01-02T15:04:18Z","EPA","Pesticide Registration Fees Program","0b000064863bfd96"
"EPA-HQ-OPP-2024-0023","Nonrulemaking","2025-01-02T15:18:55Z","EPA","Standards for Pesticide Containers and Containment","0b00006486393b73"
"EPA-HQ-OPP-2020-0120","Nonrulemaking","2025-01-02T15:45:43Z","EPA","Proposed Registration of a New Pesticide Active Ingredient: Glycerol Formate","0b000064843b8c78"
"EPA-R09-OAR-2021-0526","Nonrulemaking","2025-01-02T19:12:26Z","EPA","PSD Revision for the South Point Energy Center","0b00006484c08db3"
"EPA-R05-OAR-2022-0983","Rulemaking","2025-01-03T08:59:14Z","EPA","Cleveland, Ohio Moderate 2015 Ozone Attainment Demonstration","0b0000648554a202"
"EPA-HQ-OPP-2022-0223","Nonrulemaking","2025-01-03T09:53:52Z","EPA","Voluntary Cancellations of Certain Pesticide Registrations and Cancellation Order","0b00006484f7d184"
"EPA-HQ-OPPT-2020-0413","Nonrulemaking","2025-01-03T10:08:05Z","EPA","ICR Renewal: TSCA Section 8(b) Reporting Requirements for TSCA Inventory Notifications","0b000064847d7b23"
"EPA-HQ-OPPT-2018-0430","Nonrulemaking","2025-01-03T11:17:30Z","EPA","1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8- hexamethylcyclopenta [g]-2-benzopyran (HHCB); TSCA Review","0b0000648341022c"
"EPA-HQ-OPPT-2018-0462","Nonrulemaking","2025-01-03T11:19:09Z","EPA","4,4'-(1-Methylethylidene)bis[2, 6-dibromophenol] (TBBPA); TSCA Review","0b0000648341a865"
"EPA-HQ-OPPT-2016-0736","Nonrulemaking","2025-01-03T11:19:53Z","EPA","Asbestos; TSCA Review and Risk Evaluation","0b000064823e558c"
"EPA-HQ-OPPT-2019-0501","Nonrulemaking","2025-01-03T11:20:24Z","EPA","Toxic Substances Control Act (TSCA) Science Advisory Committee on Chemicals (SACC) - Review of Risk Evaluation for Asbestos","0b00006483e58844"
"EPA-HQ-OPPT-2021-0057","Rulemaking","2025-01-03T11:21:47Z","EPA","TSCA Section 6 Risk Management for Asbestos, Part 1: Chrysotile Asbestos","0b000064849ffecf"
"EPA-HQ-OPPT-2021-0254","Nonrulemaking","2025-01-03T11:25:04Z","EPA","Asbestos; TSCA Risk Evaluation Part 2: Legacy Uses and Associated Disposals","0b00006484a80b48"
"EPA-HQ-OPPT-2019-0499","Nonrulemaking","2025-01-03T11:28:24Z","EPA","Toxic Substances Control Act (TSCA) Science Advisory Committee on Chemicals (SAAC) - Review of Risk Evaluation for Carbon Tetrachloride (CCl4, Carbon tet)","0b00006483e576f2"
"EPA-HQ-OPPT-2016-0733","Nonrulemaking","2025-01-03T11:29:02Z","EPA","Carbon Tetrachloride; TSCA Review and Risk Evaluation","0b000064823e4f22"
"EPA-HQ-OPPT-2020-0592","Rulemaking","2025-01-03T11:29:30Z","EPA","Carbon Tetrachloride; Rulemaking under TSCA §6(a)","0b0000648495522b"
"EPA-HQ-OPPT-2018-0604","Nonrulemaking","2025-01-03T11:30:19Z","EPA","Toxic Substances Control Act (TSCA) Science Advisory Committee on Chemicals (SACC) - Review of Risk Evaluation for Pigment Violet 29 (PV 29)","0b00006483617785"
"EPA-HQ-OPPT-2016-0725","Nonrulemaking","2025-01-03T11:31:28Z","EPA","Pigment Violet 29 (Anthra[2,1,9-def:6,5,10-d'e'f'] diisoquinoline-1,3,8,10(2H,9H)-tetrone); TSCA Review and Risk Evaluation","0b000064823e1c67"
"EPA-HQ-OPPT-2019-0237","Nonrulemaking","2025-01-03T11:32:31Z","EPA","Toxic Substances Control Act (TSCA) Science Advisory Committee on Chemicals (SACC) - Review of Risk Evaluation for Cyclic Aliphatic Bromide Cluster (HBCD)","0b00006483bee6e4"
"EPA-HQ-OPPT-2016-0735","Nonrulemaking","2025-01-03T11:33:07Z","EPA","HBCD (Hexabromocyclododecane) or Cyclic Aliphatic Bromide Cluster; TSCA Review and Risk Evaluation","0b000064823e501a"
"EPA-HQ-OPPT-2018-0458","Nonrulemaking","2025-01-03T11:38:22Z","EPA","Phosphoric acid, triphenyl ester (TPP); TSCA Review","0b0000648341add5"
"EPA-HQ-OPPT-2018-0476","Nonrulemaking","2025-01-03T11:39:03Z","EPA","Tris(2-chloroethyl) phosphate (TCEP); TSCA Review","0b0000648341c178"
"EPA-HQ-OW-2021-0169","Nonrulemaking","2025-01-03T12:52:31Z","EPA","Modification to 2022 National Pollutant Discharge Elimination System (NPDES) General Permit for Stormwater Discharges from Construction Activities","0b00006484a434f2"
"EPA-R08-OAR-2025-0008","Nonrulemaking","2025-01-03T13:05:10Z","EPA","MPLX (Owned by Andeavor Field Services, LLC) - Red Wash 24B Gas Plant, Title V Permit, 2nd Renewal","0b0000648689b709"
"EPA-HQ-OAR-2023-0292","Rulemaking","2025-01-06T08:34:35Z","EPA","California Air Resources Board ACCII Waiver Request","0b00006485a35910"
"EPA-HQ-OPPT-2018-0433","Nonrulemaking","2025-01-06T08:35:51Z","EPA","Di-ethylhexyl phthalate (DEHP)(1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester; TSCA Review","0b00006483414d36"
"EPA-HQ-OPPT-2018-0434","Nonrulemaking","2025-01-06T08:35:55Z","EPA","Di-isobutyl phthalate (DIBP) (1,2-Benzene- dicarboxylic acid, 1,2- bis-(2-methylpropyl) ester); TSCA Review","0b00006483414d3a"
"EPA-HQ-OPPT-2018-0501","Nonrulemaking","2025-01-06T08:37:36Z","EPA","Butyl benzyl phthalate (BBP) 1,2-Benzene- dicarboxylic acid, 1- butyl 2(phenylmethyl) ester; TSCA Review","0b00006483428439"
"EPA-HQ-OPPT-2018-0503","Nonrulemaking","2025-01-06T08:37:40Z","EPA","Dibutyl phthalate (DBP) (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester); TSCA Review","0b00006483428900"
"EPA-HQ-OAR-2022-0332","Nonrulemaking","2025-01-06T08:44:27Z","EPA","CARB Heavy-Duty Vehicle Omnibus Low NOx Regulation Waiver Request","0b00006484fdab8d"
"EPA-HQ-OAR-2023-0151","Nonrulemaking","2025-01-06T08:54:07Z","EPA","CARB Small Offroad Engine (SORE) Amendments Authorization Request","0b0000648571c926"
"EPA-HQ-OPPT-2019-0530","Rulemaking","2025-01-06T08:56:13Z","EPA","Significant New Use Rules on Certain Chemical Substances (19-5.F)","0b00006483ed95af"
"EPA-HQ-OPPT-2018-0320","Rulemaking","2025-01-06T09:01:54Z","EPA","Procedures for Review of CBI Claims for the Identity of Chemicals on the TSCA Inventory","0b00006483274683"
"EPA-R02-OAR-2024-0573","Rulemaking","2025-01-06T10:29:32Z","EPA","Approval of Air Quality Implementation Plans; New Jersey; Permits and Certificates for Minor Facilities (and Major Facilities Without an Operating Permit), and Air Emission Control and Permitting Exemptions)","0b000064868361c2"
"EPA-HQ-OLEM-2022-0733","Rulemaking","2025-01-06T10:38:26Z","EPA","The National Priorities List (NPL) Deletion Docket for Del Amo Superfund Site (Partial Deletion)","0b00006485254fec"
"EPA-R02-OAR-2023-0242","Rulemaking","2025-01-06T10:55:15Z","EPA","Approval of SSSIP; NY; Lehigh Cement Company LLC","0b00006485945c7b"
"EPA-HQ-OPP-2014-0004","Nonrulemaking","2025-01-06T13:59:38Z","EPA","Thiophanate Methyl and Carbendazim Registration Review","0b000064814ec0ef"
"EPA-HQ-OPP-2014-0406","Nonrulemaking","2025-01-06T14:03:22Z","EPA","1,3-Propanediamine, N-(3-aminopropyl)-N-dodecyl-  (1,3-PAD)  Registration Review Docket","0b000064816ee4e9"
"EPA-HQ-OPP-2014-0405","Nonrulemaking","2025-01-06T14:07:40Z","EPA","2-(thiocyanomethylthio) benzothiazole  (TCMTB)  Registration Review","0b000064816ee4e5"
"EPA-HQ-OPP-2024-0406","Nonrulemaking","2025-01-06T16:07:25Z","EPA","Ortho-phthalaldehyde; Receipt of Application for Emergency Exemption, Solicitation of Public Comment","0b0000648664de64"
"EPA-HQ-OEJECR-2024-0147","Nonrulemaking","2025-01-06T16:29:43Z","EPA","White House Environmental Justice Advisory Council (WHEJAC) Public Meetings 2024","0b00006486484b21"
